SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalPrice
45176,38872,8259,2023-08-09,4,900.48
45177,24401,18750,2024-09-28,5,1705.4
45178,43787,6682,2024-02-01,1,446.25
45179,30755,40505,2024-08-10,4,1641.68
45180,46444,9796,2023-07-20,3,537.57
45181,7766,23595,2024-08-23,5,1363.6
45182,377,45264,2024-02-20,2,88.26
45183,216,7011,2024-06-15,2,380.92
45184,48921,2987,2024-01-15,2,787.28
45185,32105,27004,2023-11-24,1,292.25
45186,43359,17177,2025-02-26,2,506.38
45187,34953,21386,2023-12-24,4,618.72
45188,8830,47656,2024-11-22,3,1321.23
45189,38005,15247,2024-03-19,2,66.52
45190,42316,4234,2025-06-06,3,1210.11
45191,48525,22994,2025-01-28,3,202.41
45192,20634,44005,2024-09-14,4,171.28
45193,8908,46668,2024-06-29,2,286.44
45194,31982,40864,2024-04-27,1,191.21
45195,30410,37912,2024-04-28,5,2159.05
45196,46888,41799,2024-02-04,1,249.3
45197,48749,46820,2025-02-27,2,852.36
45198,29868,43062,2023-08-01,1,172.11
45199,23480,43660,2024-03-27,3,622.29
45200,5167,48594,2023-09-12,3,470.43
45201,15177,29283,2025-04-22,2,816.98
45202,8462,34066,2024-04-12,2,591.28
45203,44518,23603,2024-09-05,3,821.61
45204,31005,14476,2025-02-03,2,475.96
45205,34940,7970,2024-05-31,2,165.5
45206,5599,24777,2023-06-23,5,2067.1
45207,29412,47944,2023-10-26,5,1291.65
45208,25735,37806,2025-01-10,4,1943.24
45209,25888,26427,2024-03-17,2,73.02
45210,913,22031,2025-04-24,4,1425.68
45211,5044,18618,2023-08-31,5,494.1
45212,48129,48278,2025-02-06,4,137.12
45213,46404,39587,2024-07-08,5,2276.5
45214,35244,12084,2025-05-25,2,835.36
45215,5947,29618,2023-11-18,1,28.85
45216,31275,23098,2024-05-29,1,413.63
45217,18432,30057,2025-04-09,2,722.3
45218,25356,36340,2023-08-03,5,869.0
45219,6718,11576,2025-02-23,3,743.55
45220,45275,31225,2023-06-24,1,216.31
45221,10838,3274,2023-08-29,3,1224.54
45222,21079,9492,2025-05-04,5,1381.55
45223,29179,7997,2024-10-08,2,626.42
45224,49726,16413,2024-07-20,4,1446.96
45225,12758,6671,2023-10-15,4,1801.0
45226,26740,33808,2024-05-25,3,1357.92
45227,29551,17158,2023-10-09,1,122.7
45228,43847,36242,2023-08-24,3,1456.26
45229,27562,14499,2024-07-29,1,90.77
45230,21043,32573,2025-03-27,3,1249.5
45231,39139,3283,2024-04-07,3,1401.3
45232,25164,8648,2024-08-17,2,818.46
45233,24092,8131,2024-02-23,1,192.92
45234,13206,34957,2025-04-16,2,839.98
45235,37211,48625,2023-07-01,3,530.76
45236,4643,42014,2025-03-10,1,46.99
45237,20167,30007,2024-10-02,3,90.9
45238,38336,1237,2024-01-12,5,1023.75
45239,45509,6209,2024-11-28,3,1230.66
45240,22341,1849,2024-03-04,1,463.52
45241,30917,46256,2024-09-28,3,1294.53
45242,31956,8494,2023-07-07,5,424.55
45243,23253,11952,2024-06-09,4,413.44
45244,34287,19651,2023-09-12,1,332.33
45245,34278,19590,2023-09-19,5,2123.35
45246,35225,31884,2025-06-08,2,292.48
45247,19324,32458,2024-06-25,5,2321.4
45248,28757,30602,2024-06-11,3,346.62
45249,10101,7056,2025-01-24,5,2064.85
45250,37048,35229,2024-06-08,3,1433.76
45251,6006,41845,2023-12-09,3,337.17
45252,15047,44030,2023-09-05,1,480.5
45253,46390,27874,2023-12-29,4,239.28
45254,9620,11270,2024-06-19,5,1814.9
45255,25104,3542,2024-06-02,5,2175.15
45256,26783,14575,2024-01-12,2,924.2
45257,46845,25543,2024-11-12,4,1355.88
45258,19897,44413,2023-08-16,1,171.53
45259,20174,27344,2023-12-25,4,1736.4
45260,5442,8047,2023-08-07,5,2035.0
45261,20565,33495,2024-09-03,4,1493.2
45262,2783,9829,2024-08-22,4,1520.48
45263,35398,47264,2023-11-14,3,873.12
45264,38671,4562,2024-06-16,4,1252.48
45265,47154,30282,2024-08-08,5,685.8
45266,17417,8113,2024-12-26,1,325.48
45267,31027,19295,2023-12-28,5,1819.75
45268,22630,19152,2024-10-13,5,961.4
45269,8985,38792,2024-09-25,3,243.45
45270,37800,39994,2024-09-08,3,50.61
45271,25062,25510,2025-04-25,1,80.42
45272,9122,28512,2023-12-12,3,89.37
45273,27514,39465,2024-12-23,2,410.94
45274,30156,25051,2023-07-13,4,989.0
45275,1993,1930,2024-07-01,1,236.53
45276,44545,38703,2024-03-06,5,490.3
45277,22565,24855,2025-05-29,3,951.03
45278,10688,26731,2024-09-12,5,1896.9
45279,32387,18194,2023-08-04,2,318.7
45280,40370,6491,2025-05-06,5,1159.45
45281,14327,37525,2024-06-20,5,1851.85
45282,2071,5755,2023-09-05,4,376.92
45283,27420,4687,2024-07-04,4,104.8
45284,21112,34101,2024-04-27,5,2275.3
45285,5169,43220,2024-03-25,4,304.84
45286,32234,9452,2024-10-15,2,307.6
45287,20107,19153,2023-12-09,1,167.28
45288,6217,11371,2023-09-16,5,552.05
45289,7329,22873,2024-12-21,2,396.98
45290,27961,7295,2023-12-27,2,386.9
45291,18621,40020,2025-03-06,5,589.35
45292,46007,35155,2023-12-31,2,220.6
45293,13170,38375,2024-01-06,3,1354.11
45294,20688,44181,2025-03-08,2,440.32
45295,24918,24260,2024-11-10,4,114.68
45296,1136,18492,2023-12-17,1,460.19
45297,14025,27376,2024-02-08,4,1049.96
45298,43461,23987,2024-10-11,4,769.12
45299,43947,37772,2023-09-22,1,369.11
45300,31200,35407,2023-11-21,1,399.19
45301,47691,45569,2025-02-04,2,509.42
45302,26001,46411,2025-03-30,4,1534.68
45303,16099,42788,2023-09-06,4,1155.4
45304,5208,47359,2023-08-25,1,480.68
45305,294,33791,2025-02-28,1,371.36
45306,36061,1015,2023-10-03,2,482.32
45307,34378,15759,2025-04-21,5,772.25
45308,31486,9045,2024-03-05,1,184.75
45309,34353,655,2023-09-24,4,781.84
45310,47438,38186,2025-03-21,2,440.92
45311,42574,26334,2025-05-21,5,596.35
45312,20457,7577,2023-11-14,1,214.19
45313,41919,42006,2024-05-30,1,135.77
45314,9663,3272,2024-08-07,1,352.06
45315,19921,6220,2025-01-04,3,984.99
45316,31110,18254,2024-04-15,3,1268.49
45317,22085,31067,2024-02-26,2,355.5
45318,37259,45984,2023-08-14,2,385.06
45319,34387,11715,2025-03-13,1,76.0
45320,4958,19667,2023-07-14,4,1611.4
45321,21584,49030,2025-06-04,1,361.94
45322,29539,5380,2025-01-21,2,398.62
45323,12994,36040,2024-02-19,1,419.2
45324,4119,8484,2024-12-19,4,313.48
45325,19381,299,2025-06-07,4,750.84
45326,3703,16798,2025-01-31,5,2006.75
45327,5801,471,2025-01-27,2,598.02
45328,12445,4725,2025-02-23,2,72.9
45329,3775,43207,2023-09-02,1,155.83
45330,17453,35005,2024-09-19,5,1082.05
45331,32818,25332,2025-01-31,5,1787.4
45332,17956,48828,2025-05-12,5,409.15
45333,31064,15829,2024-02-25,2,34.86
45334,47287,29551,2024-08-03,1,193.43
45335,43982,25015,2023-08-24,2,942.18
45336,32143,9057,2025-04-18,2,719.48
45337,34230,29915,2023-09-08,4,941.52
45338,42618,12105,2025-01-17,3,1192.26
45339,27949,27338,2024-01-17,3,640.47
45340,21272,12146,2024-10-23,2,965.48
45341,13185,12873,2024-09-12,5,1792.2
45342,39427,41193,2024-12-03,5,1625.95
45343,32733,15843,2023-11-16,1,424.94
45344,7556,40129,2024-04-23,5,862.3
45345,43036,49033,2024-06-12,2,758.18
45346,30255,34856,2025-06-10,1,113.1
45347,29255,39606,2024-07-08,3,1451.94
45348,8653,36221,2025-04-16,3,275.79
45349,14190,7101,2024-08-27,4,1244.16
45350,17304,10216,2024-10-24,1,225.27
45351,28598,38500,2024-10-30,3,736.5
45352,14197,39502,2023-11-26,4,389.56
45353,41388,49146,2024-06-10,5,530.4
45354,40189,30491,2023-09-26,3,842.67
45355,7715,27833,2024-04-21,2,135.82
45356,23305,35101,2023-09-14,1,392.1
45357,20229,19574,2024-05-29,1,79.63
45358,15621,1348,2025-05-22,4,1542.48
45359,29130,48819,2024-06-01,4,378.6
45360,17106,25819,2023-12-06,4,568.52
45361,37541,27327,2025-04-16,3,810.24
45362,31089,43818,2025-01-09,5,138.7
45363,43659,16411,2024-10-24,2,247.0
45364,25112,48435,2025-03-19,5,459.35
45365,13097,23467,2025-02-22,4,37.68
45366,8893,8602,2024-10-31,2,33.44
45367,34560,40897,2023-07-22,1,404.37
45368,21046,13295,2025-04-04,1,344.05
45369,46390,45971,2023-09-21,4,1872.32
45370,12368,36759,2023-11-18,4,935.92
45371,42941,3471,2025-04-26,1,138.49
45372,35016,46499,2024-10-10,3,215.16
45373,45682,11554,2025-02-14,1,463.42
45374,41622,18018,2024-10-16,1,127.93
45375,37189,6963,2024-03-02,4,793.6
45376,1072,34647,2024-07-15,5,1021.55
45377,13278,47122,2025-01-31,4,1160.56
45378,35629,43382,2023-08-28,1,43.48
45379,36581,18094,2024-06-11,4,1716.6
45380,3236,44519,2024-12-17,5,1414.5
45381,40922,39580,2024-04-11,1,458.92
45382,23325,42329,2025-05-27,3,536.64
45383,23846,12997,2023-08-13,5,294.85
45384,36676,44179,2025-01-18,1,143.15
45385,20747,21265,2025-02-18,5,406.2
45386,10333,30804,2024-08-15,5,948.75
45387,32890,14435,2024-06-08,2,308.6
45388,32467,200,2025-04-18,3,648.6
45389,48615,7625,2024-08-19,1,325.74
45390,16714,17522,2024-04-12,3,206.31
45391,11703,3893,2024-01-18,2,910.14
45392,20183,34550,2024-09-18,5,1817.75
45393,8845,44842,2024-12-11,2,676.8
45394,35039,35846,2023-12-14,3,47.25
45395,23932,33791,2024-07-25,5,1856.8
45396,45532,7644,2025-02-02,3,345.99
45397,22575,37664,2023-09-10,5,397.2
45398,4159,22546,2025-05-25,3,414.24
45399,30911,30731,2025-01-21,3,781.32
45400,15569,40681,2024-11-01,1,70.87
45401,5262,36122,2024-01-21,3,424.17
45402,9967,26986,2024-04-04,5,1574.85
45403,9873,14401,2024-10-29,1,278.27
45404,1936,17117,2024-04-01,4,798.0
45405,2073,27607,2024-03-22,1,372.25
45406,20929,31941,2025-01-17,2,321.18
45407,38058,13882,2023-10-14,2,244.26
45408,16296,41197,2024-12-16,2,654.04
45409,8930,33963,2024-07-04,2,731.72
45410,34408,43117,2025-04-13,4,936.44
45411,48687,18492,2024-08-18,2,920.38
45412,17927,17627,2023-09-16,1,192.99
45413,36999,45752,2024-05-21,1,294.87
45414,37223,13790,2024-02-18,4,481.0
45415,38381,36429,2024-01-14,2,103.74
45416,43891,26192,2023-10-08,5,1252.55
45417,39938,19948,2025-02-02,5,2285.5
45418,41089,10164,2025-03-20,5,349.7
45419,11217,16650,2023-08-31,1,128.2
45420,2181,2977,2024-08-05,3,1020.42
45421,9070,20823,2024-03-15,2,291.8
45422,26335,27625,2023-08-29,5,2019.7
45423,2936,17963,2024-06-21,3,166.5
45424,11181,40670,2024-05-11,1,224.36
45425,12144,20332,2023-10-01,5,1651.15
45426,36361,4390,2024-04-10,2,688.74
45427,17547,22396,2024-08-18,3,687.51
45428,42481,25745,2024-01-10,2,729.68
45429,1276,41199,2025-06-03,5,2039.5
45430,36563,37984,2025-04-22,2,902.66
45431,4530,18470,2025-06-15,3,224.37
45432,46232,47062,2024-01-21,4,1298.12
45433,33222,22214,2025-06-20,3,1022.97
45434,43842,39920,2024-04-18,4,457.0
45435,27253,48696,2024-08-07,1,194.89
45436,37441,7580,2025-05-15,1,18.93
45437,10537,17582,2024-07-13,5,488.55
45438,26178,48712,2024-08-17,3,1235.82
45439,34025,40828,2023-09-15,3,968.79
45440,36207,26878,2024-07-15,1,26.35
45441,4493,29743,2025-01-10,1,208.91
45442,2315,43760,2024-12-03,3,452.04
45443,48883,40716,2023-12-12,2,337.12
45444,34883,23664,2025-02-06,1,403.62
45445,49213,37082,2023-06-28,1,81.01
45446,26595,20677,2024-12-12,4,849.32
45447,24011,15230,2024-10-31,5,1588.7
45448,22264,12188,2024-10-19,3,753.99
45449,1098,38522,2023-12-01,4,1919.56
45450,22679,9409,2024-11-30,1,37.22
45451,31139,13648,2025-02-03,2,925.58
45452,38553,18319,2025-01-06,5,1230.05
45453,20344,12916,2024-02-06,1,318.64
45454,17085,34694,2023-07-23,2,436.48
45455,30187,33476,2025-05-22,5,1843.05
45456,47618,11181,2023-10-06,4,440.48
45457,2907,8445,2024-09-05,3,328.98
45458,6579,17357,2024-12-04,4,1399.96
45459,22386,25273,2025-03-10,1,95.16
45460,41056,1069,2024-06-20,4,941.92
45461,35928,5942,2024-03-27,2,715.38
45462,26356,37485,2025-02-13,5,149.85
45463,43327,36389,2025-02-23,2,118.02
45464,6529,9056,2025-02-18,5,1207.8
45465,4686,17552,2024-04-03,5,921.15
45466,6685,46378,2023-10-21,2,967.62
45467,3826,38168,2025-06-08,2,505.58
45468,27659,6925,2023-11-21,2,761.44
45469,37326,43283,2025-02-28,1,277.4
45470,36109,475,2023-09-16,3,1084.26
45471,28558,29998,2024-01-10,2,577.9
45472,36698,21365,2023-09-03,3,1362.96
45473,20926,27806,2023-08-18,5,746.5
45474,4220,39127,2024-10-19,2,425.84
45475,24577,34588,2025-03-02,5,1411.85
45476,18121,20816,2024-10-27,1,454.69
45477,10700,11771,2024-08-02,3,637.26
45478,18655,49375,2024-03-04,1,232.21
45479,37218,36856,2023-09-27,3,1190.1
45480,30373,15240,2024-06-17,5,2247.45
45481,40971,1080,2024-06-05,3,1454.4
45482,44991,28242,2025-06-10,2,615.4
45483,15728,41832,2025-04-01,2,18.04
45484,21956,27380,2024-01-14,5,1360.9
45485,39899,45156,2024-06-29,4,508.76
45486,10161,38891,2023-06-26,4,1903.52
45487,18487,4292,2025-01-25,5,1659.15
45488,33209,23642,2025-04-30,4,810.28
45489,2863,45723,2023-08-26,2,964.1
45490,11381,1434,2023-08-07,3,546.27
45491,20854,47138,2023-11-29,4,971.2
45492,11694,28005,2023-09-15,3,657.24
45493,11256,3998,2023-12-11,5,2400.1
45494,16759,821,2025-02-17,5,1378.95
45495,41874,38185,2024-12-23,2,949.22
45496,45758,10041,2025-02-13,1,322.57
45497,34050,18172,2025-01-06,2,303.56
45498,46124,44487,2025-03-20,2,366.58
45499,19745,9226,2023-12-02,3,806.52
45500,26523,11639,2024-01-09,4,1593.6
45501,46466,23207,2025-01-25,4,1718.28
45502,1541,48804,2023-11-23,2,275.72
45503,39947,10646,2023-06-21,1,16.53
45504,45866,35549,2023-09-22,2,906.9
45505,18851,4100,2024-01-05,2,83.24
45506,39178,41012,2023-10-01,1,14.23
45507,49430,25196,2024-07-16,2,462.28
45508,48176,19897,2025-01-17,2,390.36
45509,35067,9089,2025-01-04,2,744.16
45510,19616,22398,2024-02-03,2,691.5
45511,12700,1618,2023-11-11,3,531.57
45512,22834,19261,2025-03-29,5,1624.5
45513,46555,12697,2024-05-24,2,364.56
45514,8432,16896,2025-04-12,5,186.15
45515,7707,16946,2024-09-04,5,273.2
45516,7517,11908,2024-04-04,2,459.88
45517,33311,40394,2024-09-09,2,915.62
45518,35990,43891,2025-02-10,5,1631.3
45519,47824,14579,2023-11-08,5,1934.75
45520,21462,47892,2025-05-20,5,942.1
45521,27699,49932,2023-09-08,2,736.12
45522,20823,6995,2024-09-14,3,296.88
45523,425,2958,2023-11-09,1,279.74
45524,20186,31144,2023-08-09,3,192.9
45525,22041,43127,2025-04-29,5,1349.55
45526,29425,44757,2024-03-06,4,1320.56
45527,35719,45005,2024-04-20,3,1431.9
45528,1508,32850,2025-01-26,1,196.98
45529,17182,23830,2025-04-04,5,265.6
45530,28702,7848,2023-08-09,1,399.19
45531,38853,23860,2024-05-29,5,554.05
45532,2359,7704,2023-10-08,5,442.8
45533,8878,42059,2024-07-15,3,1231.38
45534,4176,45876,2023-08-26,5,2241.4
45535,8285,14001,2025-01-18,4,561.24
45536,20406,1104,2025-05-22,4,1237.12
45537,6964,9026,2025-05-30,3,733.47
45538,24876,40733,2024-06-23,1,258.71
45539,2759,45400,2023-06-26,4,1174.16
45540,20413,23597,2025-03-30,3,493.47
45541,35620,35600,2023-12-10,3,194.07
45542,38020,15270,2024-09-21,1,183.47
45543,41917,49863,2024-10-24,4,87.76
45544,42181,24943,2023-10-11,1,411.93
45545,18390,33520,2024-01-10,1,294.55
45546,5028,36159,2024-01-27,1,423.71
45547,35181,29122,2025-01-14,1,298.53
45548,31876,27700,2023-07-26,2,380.36
45549,16597,32637,2024-01-12,4,362.84
45550,47385,17837,2023-09-26,2,776.2
45551,44234,44127,2024-07-05,5,880.15
45552,10716,42549,2024-12-16,2,251.9
45553,24683,3313,2024-11-06,5,250.05
45554,13897,13704,2025-05-17,2,105.02
45555,8522,24827,2023-09-03,4,1799.16
45556,4033,49312,2023-07-31,2,262.34
45557,15471,11324,2023-07-25,3,772.08
45558,3569,13400,2024-10-07,2,139.68
45559,13975,43151,2024-06-16,2,483.76
45560,5968,31626,2025-05-10,1,62.16
45561,38503,8723,2023-10-07,3,1353.12
45562,24065,30099,2024-04-19,2,228.0
45563,34987,29778,2024-04-12,1,148.66
45564,46404,33803,2025-06-13,5,801.9
45565,25251,32047,2024-02-12,2,223.52
45566,10266,24837,2024-06-25,2,521.64
45567,3685,44528,2024-06-26,5,175.4
45568,22886,18805,2024-03-12,4,185.68
45569,786,16466,2024-10-23,3,1159.8
45570,25433,38360,2024-06-09,5,1848.2
45571,6385,45395,2025-06-17,4,282.4
45572,2276,3428,2023-12-27,1,341.49
45573,40826,34096,2025-01-01,3,955.14
45574,45544,16484,2024-08-11,4,904.48
45575,19848,24265,2024-05-19,4,494.0
45576,38461,12531,2025-01-04,5,1883.95
45577,40000,19320,2023-11-05,1,183.18
45578,45404,5568,2024-11-05,2,126.12
45579,33624,14770,2025-04-10,3,1334.49
45580,42564,43937,2025-05-14,1,208.94
45581,1536,46291,2024-11-17,1,152.81
45582,979,29717,2024-11-03,1,417.09
45583,38111,20531,2023-10-04,5,795.3
45584,5706,17697,2023-08-20,2,904.56
45585,1125,5445,2023-06-26,3,741.18
45586,42357,28684,2025-01-15,1,359.92
45587,41698,12355,2023-09-18,1,150.56
45588,30538,13439,2023-08-29,1,438.24
45589,2796,27475,2024-11-23,3,1169.97
45590,20336,37642,2024-03-20,2,187.66
45591,10534,11486,2023-08-18,3,1210.26
45592,46623,47612,2025-01-02,4,1840.36
45593,23553,574,2025-03-27,4,1708.08
45594,15935,35853,2023-10-30,5,1754.0
45595,1000,7787,2025-02-12,1,387.72
45596,21791,48168,2025-03-30,2,91.6
45597,25916,24796,2023-06-28,3,1295.61
45598,48918,13351,2024-10-26,5,1990.9
45599,17690,40785,2024-07-22,1,309.88
45600,2997,21242,2023-08-18,4,1111.52
45601,32630,36600,2024-02-01,3,1016.25
45602,25918,48924,2024-08-13,5,1084.65
45603,33896,14281,2024-06-06,3,879.12
45604,46420,33395,2023-09-29,1,192.98
45605,27744,34338,2025-05-16,4,1200.6
45606,26225,36083,2024-08-21,2,824.34
45607,35626,25440,2024-07-29,4,678.72
45608,44846,29280,2025-05-03,3,1012.8
45609,16205,23473,2024-06-27,3,141.15
45610,14416,33887,2024-10-14,1,129.57
45611,4721,49146,2023-07-22,5,530.4
45612,29264,42612,2025-01-24,1,493.06
45613,2754,13988,2024-12-16,1,319.65
45614,42887,16643,2023-07-10,3,78.6
45615,1793,49553,2024-09-12,4,805.2
45616,16523,38475,2023-12-02,4,1253.92
45617,39383,24244,2024-11-30,1,289.95
45618,31905,48797,2023-08-20,4,143.08
45619,19124,13413,2024-09-14,2,201.2
45620,48114,29418,2023-06-21,2,495.18
45621,28030,2358,2025-01-01,1,23.72
45622,18923,6684,2025-01-30,1,318.28
45623,20245,25224,2025-04-24,4,1314.6
45624,5170,40029,2023-10-09,5,720.65
45625,44271,33838,2024-06-25,1,401.66
45626,38426,25373,2024-07-01,2,539.0
45627,422,7082,2024-10-29,5,1032.55
45628,31627,25533,2024-05-22,1,382.9
45629,39884,38548,2024-01-21,2,963.92
45630,21986,23179,2024-02-02,5,1624.85
45631,3668,13702,2023-08-08,5,2282.85
45632,24866,16225,2025-03-11,3,1029.09
45633,15949,18799,2023-08-15,1,493.18
45634,16356,19838,2024-01-03,3,1057.14
45635,4324,40055,2025-03-04,4,230.0
45636,6360,5418,2025-06-08,3,1235.79
45637,44478,25789,2024-10-11,3,1198.8
45638,38353,33679,2024-10-29,1,384.18
45639,9440,14622,2024-12-09,4,684.08
45640,48294,21978,2023-08-11,5,1948.6
45641,22846,29436,2023-08-19,1,267.33
45642,32008,24826,2024-12-31,2,603.14
45643,17050,29064,2024-12-12,4,1312.48
45644,23045,3009,2023-12-12,1,72.39
45645,25940,48373,2024-09-10,5,2454.6
45646,2526,5961,2024-04-27,2,211.92
45647,2594,20505,2025-06-19,2,987.28
45648,20433,35542,2025-03-13,2,110.46
45649,16238,40510,2024-12-07,4,851.12
45650,19269,48529,2024-06-18,5,1371.25
45651,26587,33943,2024-01-06,1,40.12
45652,44034,46546,2024-12-19,1,146.66
45653,34728,41104,2025-02-03,4,343.08
45654,11172,6575,2023-06-21,2,644.6
45655,46812,34260,2024-06-08,4,430.48
45656,7798,22152,2024-06-15,1,237.59
45657,7496,20767,2024-02-13,3,46.32
45658,2883,31066,2024-09-06,5,1763.5
45659,16386,11116,2025-03-09,1,52.33
45660,37406,36834,2024-04-29,2,132.94
45661,40511,30431,2025-06-03,3,1499.46
45662,8963,12268,2023-08-09,4,1597.76
45663,17765,12564,2024-02-22,2,428.62
45664,31766,25602,2024-09-11,1,498.95
45665,44976,22187,2025-05-03,1,287.02
45666,21043,41375,2024-01-28,5,611.25
45667,24708,7077,2024-06-07,1,114.31
45668,37566,1756,2024-11-11,3,509.28
45669,11302,27084,2023-10-31,5,513.4
45670,23965,22166,2024-01-14,3,839.28
45671,10410,23191,2023-12-10,5,2172.8
45672,48636,27272,2024-01-08,4,1168.0
45673,8331,36715,2024-03-08,3,155.25
45674,48969,11457,2024-07-31,3,193.47
45675,21552,10869,2024-06-18,3,417.78
45676,5174,23980,2024-05-11,5,597.75
45677,5639,25826,2024-06-07,1,108.18
45678,43534,44235,2025-03-07,1,296.75
45679,5312,43990,2023-10-28,4,1066.12
45680,30373,36479,2025-03-17,3,671.76
45681,36697,33126,2025-05-16,2,342.9
45682,47078,7865,2023-12-04,3,959.16
45683,39051,45152,2023-08-17,4,966.4
45684,49904,9404,2024-04-17,5,1676.15
45685,48120,22527,2023-11-15,4,1155.2
45686,29866,17670,2024-04-18,1,354.92
45687,37906,39338,2025-02-25,3,1153.17
45688,9460,46101,2024-12-27,3,514.56
45689,32276,17506,2025-05-04,5,705.85
45690,5488,43449,2023-12-10,1,41.59
45691,23474,31776,2023-06-30,5,2225.6
45692,31823,13047,2024-04-02,4,211.6
45693,8110,30817,2024-12-25,4,1488.36
45694,8585,1727,2025-04-11,4,501.12
45695,23812,6226,2025-05-21,2,197.96
45696,39976,20463,2025-02-10,2,72.44
45697,39858,13128,2025-04-10,4,1725.72
45698,20939,31879,2025-04-13,2,400.7
45699,47234,33408,2024-11-04,4,1813.64
45700,47530,48105,2025-02-17,3,341.37
45701,9286,18191,2024-06-18,4,1515.48
45702,37022,28154,2023-12-30,1,386.43
45703,32176,30285,2025-05-27,2,361.06
45704,47521,18757,2025-03-29,3,761.01
45705,9918,48904,2024-12-28,5,527.55
45706,46249,3533,2024-03-12,1,136.26
45707,28851,48158,2024-04-19,2,230.18
45708,11296,28162,2024-01-12,5,117.9
45709,23704,16865,2023-11-20,2,405.06
45710,25164,21638,2024-04-23,5,2205.25
45711,18318,243,2023-09-30,1,123.86
45712,42736,44595,2023-09-26,3,591.96
45713,21589,6605,2024-07-19,3,988.86
45714,6941,42092,2025-01-03,4,1275.24
45715,42904,294,2024-03-21,1,70.33
45716,20119,28198,2023-10-24,4,1366.08
45717,12380,6466,2023-11-27,1,191.65
45718,34830,1986,2025-06-06,5,1883.5
45719,3968,13545,2025-01-06,4,706.32
45720,38681,36233,2024-06-24,3,1358.79
45721,14049,27739,2024-01-10,4,1694.32
45722,23481,7162,2025-05-16,1,264.38
45723,2106,34444,2023-11-15,2,815.5
45724,30682,14757,2023-10-10,1,76.93
45725,43603,41242,2024-02-21,1,370.07
45726,44865,42524,2025-05-27,3,1455.78
45727,25268,43356,2023-10-29,5,1633.05
45728,48950,48684,2024-03-03,4,318.52
45729,25367,3876,2024-12-03,2,289.58
45730,10123,20983,2023-10-06,5,2387.6
45731,40611,49695,2024-07-04,2,508.32
45732,3916,17596,2024-08-21,3,808.08
45733,43540,9664,2024-06-18,4,192.64
45734,22765,494,2024-02-07,4,484.44
45735,17158,16781,2024-04-16,1,397.16
45736,11289,17032,2025-04-19,3,469.71
45737,48053,9337,2025-05-06,4,844.96
45738,12842,5548,2024-03-06,5,2263.8
45739,17875,46641,2023-07-05,3,462.21
45740,21074,35207,2023-09-26,2,136.4
45741,30620,39642,2024-01-07,3,1459.23
45742,20199,25430,2024-04-02,1,365.14
45743,10045,8240,2024-07-07,5,1082.95
45744,31836,2531,2023-11-05,4,460.76
45745,4479,13456,2024-04-18,2,948.2
45746,43884,28859,2025-03-30,1,68.99
45747,24971,8795,2023-06-30,4,1133.64
45748,41869,27790,2025-04-08,2,558.44
45749,24886,43650,2024-12-31,1,168.35
45750,3291,46817,2025-03-13,3,1428.78
45751,30262,46093,2024-11-29,5,538.3
45752,12915,43593,2024-02-12,2,382.84
45753,1554,39584,2025-04-17,5,1510.2
45754,37463,31190,2024-06-29,5,1326.4
45755,48727,11426,2024-02-23,1,252.88
45756,39247,25709,2024-04-09,4,560.96
45757,13843,12290,2025-02-01,1,353.53
45758,12156,7625,2025-06-09,3,977.22
45759,34609,18677,2024-05-22,1,41.87
45760,2553,21532,2024-03-17,3,1072.47
45761,45698,35896,2024-03-16,1,92.91
45762,17435,24014,2025-04-12,3,1250.49
45763,8278,30609,2025-05-02,4,1507.96
45764,35940,36511,2025-04-24,5,2200.65
45765,35759,16184,2024-05-01,4,471.48
45766,44010,44565,2025-03-17,1,340.33
45767,31848,15571,2023-11-28,4,24.16
45768,25578,11599,2024-06-02,4,300.04
45769,14432,20994,2023-12-09,4,861.0
45770,16930,1558,2025-02-02,4,1179.96
45771,11981,22419,2024-08-13,1,126.8
45772,21989,36144,2025-05-18,5,223.5
45773,37153,2752,2023-08-03,5,1879.4
45774,41196,21073,2024-03-07,3,447.39
45775,11671,12924,2024-05-14,4,511.72
45776,2217,25100,2024-05-27,4,637.68
45777,30628,1168,2023-07-21,3,1443.39
45778,26806,22293,2024-03-26,1,402.6
45779,1235,25880,2024-01-09,4,434.64
45780,23634,24726,2024-08-16,3,89.34
45781,19886,22308,2024-10-04,2,413.26
45782,13743,36540,2024-05-12,1,106.1
45783,28053,37353,2025-04-06,1,353.19
45784,22064,10488,2024-08-02,4,808.36
45785,34772,12412,2024-07-20,2,712.46
45786,16012,9767,2024-06-19,4,156.88
45787,45217,26194,2025-01-07,2,648.34
45788,12336,11834,2024-12-16,5,477.85
45789,6774,20242,2025-04-21,1,237.4
45790,48209,1459,2023-11-14,1,127.0
45791,28995,23385,2024-10-13,2,842.18
45792,49858,22483,2023-09-05,5,1058.6
45793,41485,24844,2023-10-29,4,1392.8
45794,22000,43929,2023-07-11,2,133.04
45795,31365,21639,2024-12-12,1,60.66
45796,45434,18635,2024-06-18,3,1468.14
45797,3092,3142,2024-01-13,1,214.74
45798,42528,8841,2024-04-30,3,1255.92
45799,23992,8770,2024-03-09,2,242.64
45800,31747,4592,2025-04-11,4,1164.92
45801,7533,318,2025-03-22,2,603.22
45802,39554,8802,2024-12-01,3,758.34
