TransactionID,SaleID,TransactionDate,PaymentMethod
48115,45992,2025-01-28,Cash
48116,46911,2025-06-18,Cash
48117,36443,2025-01-03,PayPal
48118,43229,2025-01-31,Cash
48119,46040,2024-12-01,Cash
48120,28583,2025-06-18,Cash
48121,43631,2025-01-10,PayPal
48122,39929,2025-03-14,PayPal
48123,39186,2025-03-29,PayPal
48124,1816,2025-02-12,UPI
48125,37550,2025-05-13,UPI
48126,21717,2025-05-13,Credit Card
48127,37430,2025-06-19,PayPal
48128,47070,2025-06-13,Debit Card
48129,16546,2025-05-25,Debit Card
48130,25980,2025-05-02,Credit Card
48131,11748,2025-04-25,PayPal
48132,5914,2025-04-02,UPI
48133,31346,2025-05-03,PayPal
48134,24484,2025-02-16,PayPal
48135,6182,2024-10-07,Credit Card
48136,33382,2024-12-22,Cash
48137,4499,2025-06-12,PayPal
48138,23036,2025-02-14,Credit Card
48139,34461,2025-05-05,Credit Card
48140,23008,2023-11-03,PayPal
48141,7991,2024-01-01,UPI
48142,21401,2024-01-20,PayPal
48143,10698,2025-05-13,PayPal
48144,45614,2024-08-25,Credit Card
48145,24280,2025-05-29,Debit Card
48146,36102,2025-02-27,PayPal
48147,30107,2024-11-25,Credit Card
48148,8775,2025-02-07,PayPal
48149,4672,2025-05-21,Credit Card
48150,26375,2025-05-29,Debit Card
48151,2661,2025-03-14,UPI
48152,2399,2025-06-14,Credit Card
48153,45502,2025-06-18,Credit Card
48154,45734,2024-11-18,Debit Card
48155,34666,2025-06-18,Cash
48156,24729,2025-03-31,UPI
48157,26133,2025-03-25,UPI
48158,31523,2024-06-14,PayPal
48159,28443,2025-03-30,Debit Card
48160,41740,2025-02-25,Cash
48161,39127,2024-03-13,UPI
48162,28923,2025-03-08,Debit Card
48163,21393,2025-05-29,Debit Card
48164,4066,2025-03-12,Cash
48165,18685,2025-04-16,UPI
48166,36672,2025-06-15,UPI
48167,26257,2025-05-16,UPI
48168,28392,2024-09-23,Debit Card
48169,41700,2025-02-18,Debit Card
48170,15156,2024-07-22,Credit Card
48171,45943,2025-06-09,UPI
48172,35973,2025-06-13,UPI
48173,33517,2024-07-10,PayPal
48174,18136,2025-06-08,Cash
48175,2474,2024-06-18,UPI
48176,28220,2024-05-13,Debit Card
48177,27673,2025-04-24,Debit Card
48178,3552,2025-02-24,UPI
48179,14162,2024-09-02,UPI
48180,13817,2025-02-15,UPI
48181,33126,2025-02-09,Cash
48182,43922,2024-07-18,UPI
48183,30900,2025-04-12,Cash
48184,20772,2025-05-24,Cash
48185,1142,2024-09-08,Credit Card
48186,28117,2024-08-31,Credit Card
48187,48155,2025-05-04,Cash
48188,18402,2024-03-06,Debit Card
48189,6361,2025-02-22,UPI
48190,34059,2024-08-28,Debit Card
48191,320,2024-11-22,PayPal
48192,21865,2024-03-28,PayPal
48193,47235,2025-06-14,Credit Card
48194,17377,2025-02-07,PayPal
48195,38051,2025-02-10,UPI
48196,24596,2025-05-07,PayPal
48197,21906,2025-06-03,UPI
48198,48998,2024-12-29,UPI
48199,16290,2025-05-12,PayPal
48200,18494,2024-05-11,Credit Card
48201,25846,2025-06-07,UPI
48202,2856,2024-10-19,UPI
48203,7511,2025-02-10,UPI
48204,1582,2025-05-05,UPI
48205,29047,2024-07-09,Cash
48206,37470,2025-03-06,UPI
48207,48663,2025-01-05,PayPal
48208,43436,2025-03-19,Credit Card
48209,36237,2025-05-09,UPI
48210,34288,2025-02-15,UPI
48211,49387,2025-02-21,UPI
48212,46604,2024-12-19,Debit Card
48213,48909,2025-05-17,Debit Card
48214,8296,2025-05-30,Credit Card
48215,5461,2025-06-12,UPI
48216,30137,2025-03-21,UPI
48217,23598,2024-09-28,Debit Card
48218,39915,2025-06-05,Debit Card
48219,21555,2025-06-17,PayPal
48220,35782,2024-06-11,Cash
48221,31832,2025-04-16,Debit Card
48222,11570,2025-05-12,Credit Card
48223,10937,2024-03-02,Debit Card
48224,5867,2024-05-02,Credit Card
48225,18595,2025-03-07,Credit Card
48226,16179,2025-05-06,UPI
48227,24263,2025-06-02,Credit Card
48228,45010,2025-05-25,Debit Card
48229,31351,2025-02-05,Credit Card
48230,24536,2024-09-14,Credit Card
48231,46901,2024-10-15,UPI
48232,14085,2024-12-05,Cash
48233,27671,2025-04-28,UPI
48234,25868,2025-05-23,Cash
48235,5262,2025-03-15,UPI
48236,18750,2024-08-04,Debit Card
48237,48076,2025-05-16,Cash
48238,41329,2025-02-07,Credit Card
48239,16478,2024-09-09,Cash
48240,6070,2025-06-15,Credit Card
48241,12154,2024-09-01,PayPal
48242,10690,2024-11-28,Debit Card
48243,7860,2025-06-05,Cash
48244,30101,2024-09-01,PayPal
48245,22394,2025-02-24,UPI
48246,48807,2025-02-18,UPI
48247,24086,2025-06-19,UPI
48248,8610,2025-06-07,Credit Card
48249,13609,2025-01-17,Debit Card
48250,26339,2025-04-06,Credit Card
48251,20892,2025-05-25,PayPal
48252,22778,2023-12-30,PayPal
48253,9835,2025-04-19,UPI
48254,42093,2024-11-04,Credit Card
48255,33192,2024-06-22,Cash
48256,47869,2025-05-01,Credit Card
48257,49454,2025-02-19,Credit Card
48258,47709,2024-07-23,Debit Card
48259,20401,2024-11-15,UPI
48260,6492,2025-05-05,Debit Card
48261,34574,2025-03-15,Credit Card
48262,21923,2025-05-27,UPI
48263,32495,2025-06-17,PayPal
48264,22275,2025-02-15,PayPal
48265,397,2025-06-20,Credit Card
48266,17675,2025-04-04,UPI
48267,22167,2024-10-13,Debit Card
48268,37530,2025-04-15,Debit Card
48269,11922,2024-03-10,Cash
48270,9915,2025-06-18,PayPal
48271,11847,2025-05-13,Credit Card
48272,28146,2025-06-02,Debit Card
48273,18552,2024-05-18,Credit Card
48274,42524,2024-07-02,UPI
48275,15023,2024-08-09,Cash
48276,3604,2025-01-14,UPI
48277,10407,2025-01-06,Credit Card
48278,6391,2025-03-30,Cash
48279,5934,2025-05-04,PayPal
48280,35745,2024-07-18,Debit Card
48281,36661,2024-09-28,PayPal
48282,15929,2024-11-02,PayPal
48283,32094,2024-11-28,Debit Card
48284,5173,2025-05-16,UPI
48285,49434,2025-03-25,Debit Card
48286,34351,2025-05-28,PayPal
48287,41999,2025-05-04,Debit Card
48288,30094,2025-06-20,PayPal
48289,43203,2024-05-19,UPI
48290,16137,2024-04-21,Credit Card
48291,1271,2024-07-10,Cash
48292,34076,2024-03-23,Debit Card
48293,26837,2024-06-14,Cash
48294,23466,2024-11-16,Debit Card
48295,10227,2025-02-25,PayPal
48296,19874,2024-12-02,UPI
48297,12333,2024-05-08,PayPal
48298,14761,2025-05-23,Cash
48299,39237,2025-05-04,Credit Card
48300,24885,2023-10-18,UPI
48301,22889,2025-05-19,Cash
48302,23883,2024-03-14,Debit Card
48303,20528,2024-11-11,Credit Card
48304,4371,2024-06-12,UPI
48305,36385,2024-06-18,Credit Card
48306,22370,2025-01-01,Cash
48307,37585,2024-02-17,Debit Card
48308,40599,2024-10-03,PayPal
48309,18236,2024-08-27,PayPal
48310,49936,2025-06-15,UPI
48311,24501,2025-03-30,Credit Card
48312,40446,2025-03-24,Cash
48313,17122,2024-12-04,Debit Card
48314,38615,2024-08-16,PayPal
48315,36136,2025-06-11,Credit Card
48316,46576,2025-02-01,Cash
48317,13312,2025-04-08,PayPal
48318,10257,2025-06-16,Debit Card
48319,43770,2025-04-22,UPI
48320,7175,2024-03-28,Cash
48321,30251,2024-01-30,Debit Card
48322,7832,2025-02-24,Credit Card
48323,47670,2024-11-12,Cash
48324,33634,2024-01-08,Credit Card
48325,25257,2025-04-19,Credit Card
48326,19449,2025-01-02,UPI
48327,8167,2025-03-20,PayPal
48328,40439,2025-04-21,UPI
48329,9659,2025-04-02,Credit Card
48330,34903,2025-05-30,Debit Card
48331,22491,2024-07-17,Cash
48332,38693,2024-08-13,Debit Card
48333,43702,2025-04-15,UPI
48334,44057,2023-06-30,Credit Card
48335,313,2024-11-13,UPI
48336,40323,2025-02-23,Debit Card
48337,46183,2024-12-04,PayPal
48338,898,2025-03-05,PayPal
48339,18876,2024-07-29,Cash
48340,8080,2023-11-03,UPI
48341,45585,2025-02-09,PayPal
48342,27291,2024-07-20,PayPal
48343,21409,2025-06-18,UPI
48344,14726,2025-06-06,Debit Card
48345,35740,2025-03-31,Cash
48346,7204,2025-05-01,Debit Card
48347,2624,2025-05-30,Credit Card
48348,11069,2025-02-15,Cash
48349,9835,2025-05-26,Debit Card
48350,24096,2024-08-07,PayPal
48351,26922,2025-06-18,Debit Card
48352,21885,2023-11-19,PayPal
48353,16364,2025-01-08,Debit Card
48354,10016,2024-11-09,Credit Card
48355,25544,2025-04-12,Cash
48356,510,2024-05-29,Cash
48357,18113,2024-05-15,Credit Card
48358,7629,2024-09-07,UPI
48359,29859,2025-04-25,PayPal
48360,4895,2025-01-09,PayPal
48361,5326,2024-10-17,Debit Card
48362,37429,2025-06-17,Debit Card
48363,33891,2025-05-28,Cash
48364,13006,2025-03-31,Credit Card
48365,15789,2024-09-07,Credit Card
48366,46002,2025-04-21,PayPal
48367,45949,2025-05-20,Debit Card
48368,77,2025-05-26,UPI
48369,10995,2025-05-19,PayPal
48370,39230,2025-06-16,Credit Card
48371,16178,2025-06-07,Cash
48372,23957,2024-05-09,Cash
48373,3295,2024-05-31,Cash
48374,44360,2025-04-23,PayPal
48375,35529,2024-10-07,Debit Card
48376,44424,2024-07-08,Credit Card
48377,15529,2025-01-18,PayPal
48378,37946,2025-03-26,Debit Card
48379,6861,2024-10-06,Credit Card
48380,16219,2024-03-20,PayPal
48381,26147,2025-03-08,PayPal
48382,255,2025-04-14,Cash
48383,20855,2024-12-21,Debit Card
48384,38498,2025-04-09,PayPal
48385,23970,2025-06-16,UPI
48386,17999,2025-05-11,Credit Card
48387,2464,2024-02-18,Cash
48388,35825,2025-05-26,Credit Card
48389,41522,2024-05-27,Debit Card
48390,3000,2025-01-21,UPI
48391,41913,2024-10-21,PayPal
48392,37114,2024-10-25,Credit Card
48393,9672,2024-09-07,UPI
48394,33761,2025-02-23,Cash
48395,29263,2025-05-06,UPI
48396,321,2024-09-28,Credit Card
48397,38779,2024-12-28,Debit Card
48398,14404,2024-12-22,Debit Card
48399,14014,2025-04-04,PayPal
48400,27358,2025-04-18,PayPal
48401,43734,2025-02-18,Cash
48402,7182,2025-03-11,Credit Card
48403,34763,2025-06-14,PayPal
48404,31388,2024-06-08,PayPal
48405,5067,2024-08-07,Debit Card
48406,38811,2025-05-02,Cash
48407,38085,2025-02-28,Credit Card
48408,39619,2024-10-16,UPI
48409,24423,2024-09-15,Cash
48410,30256,2024-02-13,Debit Card
48411,33087,2025-05-05,UPI
48412,49101,2024-06-15,PayPal
48413,11866,2024-02-02,PayPal
48414,47095,2024-07-05,Cash
48415,14000,2025-01-11,Debit Card
48416,40181,2025-02-19,Debit Card
48417,37533,2025-06-01,Cash
48418,14730,2025-03-10,UPI
48419,3630,2025-03-09,Credit Card
48420,21434,2024-07-01,UPI
48421,3600,2025-01-11,UPI
48422,21366,2024-10-25,UPI
48423,13878,2024-10-25,Credit Card
48424,39650,2024-10-27,UPI
48425,16918,2025-02-10,UPI
48426,12287,2025-03-02,PayPal
48427,47501,2024-11-05,PayPal
48428,8227,2024-11-30,PayPal
48429,1000,2024-05-14,Credit Card
48430,18587,2024-11-24,UPI
48431,6238,2025-04-19,Debit Card
48432,45505,2024-04-27,UPI
48433,6651,2025-01-12,Debit Card
48434,48240,2023-12-11,Credit Card
48435,44651,2024-07-13,UPI
48436,2864,2025-03-15,Cash
48437,17399,2024-02-24,Credit Card
48438,14976,2025-04-13,Credit Card
48439,22736,2025-05-30,UPI
48440,48212,2025-04-15,Cash
48441,16189,2024-08-08,Credit Card
48442,15786,2025-04-19,Debit Card
48443,48605,2025-04-12,Cash
48444,5641,2024-05-03,Cash
48445,30684,2024-10-14,PayPal
48446,795,2024-12-28,Debit Card
48447,1247,2024-03-30,PayPal
48448,11802,2025-03-12,PayPal
48449,22404,2024-09-21,UPI
48450,3251,2025-06-13,UPI
48451,29234,2025-06-14,Debit Card
48452,43815,2024-12-07,Debit Card
48453,45072,2025-02-25,PayPal
48454,34873,2025-06-07,Cash
48455,26253,2024-06-14,Credit Card
48456,44898,2025-06-17,Cash
48457,15257,2025-05-15,PayPal
48458,26840,2024-10-23,UPI
48459,17598,2024-06-15,UPI
48460,16292,2025-01-08,UPI
48461,3939,2025-06-15,Credit Card
48462,33774,2025-05-11,Credit Card
48463,2043,2024-12-30,PayPal
48464,14845,2024-04-27,PayPal
48465,30788,2025-05-21,Cash
48466,45178,2024-03-05,Debit Card
48467,6933,2025-05-01,Cash
48468,29691,2024-11-04,UPI
48469,17391,2025-06-12,PayPal
48470,26327,2024-05-30,PayPal
48471,30302,2025-04-24,Credit Card
48472,5724,2025-04-29,UPI
48473,44432,2025-06-02,Debit Card
48474,12969,2025-04-08,Credit Card
48475,23081,2023-11-28,Credit Card
48476,47908,2025-06-18,Credit Card
48477,6834,2025-01-17,PayPal
48478,47778,2025-06-12,PayPal
48479,7105,2024-11-24,Debit Card
48480,8292,2025-04-25,Debit Card
48481,6546,2025-05-12,Credit Card
48482,5130,2024-05-01,Cash
48483,33889,2025-06-18,UPI
48484,3599,2025-05-18,Credit Card
48485,49719,2023-12-10,Cash
48486,41183,2025-05-01,UPI
48487,9173,2025-03-20,Debit Card
48488,16733,2025-05-30,Debit Card
48489,19965,2025-06-01,Debit Card
48490,25518,2025-05-04,Credit Card
48491,39041,2025-06-19,Cash
48492,17177,2025-04-14,Debit Card
48493,23738,2024-06-01,UPI
48494,47795,2024-08-13,Credit Card
48495,15995,2025-06-10,PayPal
48496,10578,2025-05-31,PayPal
48497,47016,2025-06-19,PayPal
48498,16449,2024-08-14,PayPal
48499,38157,2025-05-08,Debit Card
48500,47339,2025-01-09,UPI
48501,43660,2025-03-25,PayPal
48502,31933,2025-01-26,Debit Card
48503,12579,2025-01-24,UPI
48504,48144,2024-10-14,Cash
48505,46690,2023-08-15,Credit Card
48506,48283,2024-07-05,PayPal
48507,13879,2025-04-01,Cash
48508,3609,2025-06-17,PayPal
48509,27353,2024-12-08,Debit Card
48510,44258,2025-03-27,Cash
48511,14552,2023-12-08,UPI
48512,15139,2025-05-12,PayPal
48513,43064,2025-02-19,PayPal
48514,41670,2025-06-16,UPI
48515,19123,2025-05-30,Credit Card
48516,11460,2025-02-25,Cash
48517,15611,2025-03-14,Debit Card
48518,2808,2025-05-07,Cash
48519,23849,2025-03-07,Credit Card
48520,38677,2024-11-22,Debit Card
48521,1627,2024-12-28,PayPal
48522,2396,2024-12-29,PayPal
48523,30029,2024-10-13,UPI
48524,30735,2025-03-03,PayPal
48525,16162,2024-08-26,UPI
48526,12768,2025-06-18,PayPal
48527,19839,2023-08-31,Cash
48528,28165,2025-06-06,Debit Card
48529,19727,2024-12-27,Credit Card
48530,4511,2024-09-16,Cash
48531,22283,2025-06-07,Cash
48532,3417,2025-06-14,Credit Card
48533,23770,2025-03-15,PayPal
48534,14902,2025-01-17,Credit Card
48535,8276,2025-06-07,Cash
48536,34499,2024-11-24,Credit Card
48537,10995,2025-05-23,Credit Card
48538,46790,2025-04-12,Credit Card
48539,18449,2024-08-06,UPI
48540,47295,2025-05-06,Debit Card
48541,6712,2024-11-19,Cash
48542,30482,2024-12-24,UPI
48543,6595,2025-06-04,Cash
48544,35911,2024-12-20,Credit Card
48545,43309,2025-03-30,Cash
48546,19492,2025-03-29,UPI
48547,38546,2025-04-07,PayPal
48548,20612,2024-12-25,UPI
48549,6409,2024-02-20,Debit Card
48550,44395,2024-08-20,Debit Card
48551,6597,2024-10-10,PayPal
48552,9652,2023-11-20,PayPal
48553,1736,2025-02-12,Cash
48554,1767,2025-06-06,Credit Card
48555,47133,2025-01-12,Debit Card
48556,29226,2024-07-28,Debit Card
48557,15105,2024-12-23,Credit Card
48558,45431,2025-06-18,Credit Card
48559,4671,2023-09-15,Debit Card
48560,11677,2025-04-15,Cash
48561,47967,2025-05-04,PayPal
48562,41227,2024-09-22,Cash
48563,11653,2024-09-06,Debit Card
48564,28717,2025-06-03,Credit Card
48565,1388,2025-04-04,Debit Card
48566,10283,2025-06-19,UPI
48567,25206,2023-10-04,PayPal
48568,47958,2024-08-21,UPI
48569,31842,2025-01-12,Credit Card
48570,29799,2024-11-15,Cash
48571,41441,2025-03-02,Credit Card
48572,42322,2025-05-18,UPI
48573,20287,2024-11-13,UPI
48574,26456,2024-08-24,UPI
48575,39457,2025-04-21,Credit Card
48576,18742,2025-02-15,PayPal
48577,17967,2024-07-28,Cash
48578,15432,2024-08-10,Credit Card
48579,29175,2024-11-30,UPI
48580,28673,2024-09-30,Cash
48581,8473,2025-01-25,UPI
48582,22504,2023-09-30,Debit Card
48583,41543,2025-01-01,UPI
48584,24600,2024-07-15,Debit Card
48585,35975,2024-09-24,UPI
48586,21462,2024-10-06,Cash
48587,45497,2025-06-16,Cash
48588,47140,2024-07-15,PayPal
48589,32801,2024-11-30,PayPal
48590,37052,2024-12-23,Cash
48591,41219,2025-05-13,PayPal
48592,47989,2025-01-23,UPI
48593,8031,2025-05-01,Cash
48594,11490,2025-05-20,UPI
48595,41072,2025-03-03,Debit Card
48596,17791,2025-06-10,UPI
48597,1577,2025-01-20,Cash
48598,34999,2025-06-03,Credit Card
48599,45855,2025-03-27,Credit Card
48600,49286,2025-06-18,UPI
48601,15514,2025-04-15,UPI
48602,9420,2024-07-03,UPI
48603,10655,2024-09-05,UPI
48604,44156,2024-07-05,UPI
48605,1869,2024-01-06,Debit Card
48606,29190,2025-05-25,Credit Card
48607,41103,2025-03-12,UPI
48608,16365,2024-04-14,PayPal
48609,37946,2024-09-16,Cash
48610,39361,2025-05-29,Credit Card
48611,11192,2024-02-24,Debit Card
48612,47592,2024-04-17,Credit Card
48613,36171,2024-09-18,Cash
48614,21278,2025-04-20,Cash
48615,11072,2024-11-26,PayPal
48616,47649,2025-06-13,Debit Card
48617,9894,2025-05-17,Credit Card
48618,11258,2025-06-17,Debit Card
48619,36411,2025-05-29,PayPal
48620,44454,2024-08-10,Cash
48621,4876,2024-09-06,Credit Card
48622,8663,2025-05-18,PayPal
48623,17642,2023-09-07,UPI
48624,46661,2024-10-27,PayPal
48625,10182,2024-12-05,Debit Card
48626,43257,2025-02-12,PayPal
48627,919,2025-03-04,PayPal
48628,24451,2025-05-05,UPI
48629,46928,2024-11-26,Debit Card
48630,34544,2024-11-18,PayPal
48631,38974,2025-04-07,Debit Card
48632,18692,2025-02-26,UPI
48633,48782,2024-09-07,PayPal
48634,28481,2025-06-15,Debit Card
48635,31408,2024-02-23,Credit Card
48636,38107,2025-01-09,Cash
48637,5213,2024-10-21,Cash
48638,47323,2025-02-23,PayPal
48639,47509,2024-04-08,UPI
48640,28143,2024-03-23,Debit Card
48641,10422,2024-05-05,PayPal
48642,28871,2024-11-25,PayPal
48643,37057,2024-01-09,Credit Card
48644,37486,2025-02-27,UPI
48645,49108,2025-06-07,UPI
48646,41103,2025-05-01,Credit Card
48647,41542,2024-11-02,Debit Card
48648,36301,2024-11-06,UPI
48649,21890,2025-05-29,Credit Card
48650,24515,2025-03-23,Credit Card
48651,34984,2024-10-30,UPI
48652,14166,2025-05-27,Cash
48653,11187,2025-05-19,Credit Card
48654,12813,2025-06-08,Cash
48655,41566,2025-06-08,Debit Card
48656,4481,2025-05-07,Cash
48657,36484,2025-02-10,PayPal
48658,3568,2025-05-30,Cash
48659,32790,2025-03-12,Credit Card
48660,39934,2024-10-25,Cash
48661,26739,2025-01-16,PayPal
48662,22500,2025-06-02,UPI
48663,21095,2024-04-16,PayPal
48664,40184,2024-03-06,Credit Card
48665,15152,2025-06-15,Cash
48666,39015,2025-05-27,PayPal
48667,42127,2024-07-14,PayPal
48668,29173,2025-04-04,Cash
48669,17543,2025-01-20,Cash
48670,48969,2024-02-17,Debit Card
48671,22257,2025-05-29,PayPal
48672,19021,2025-05-27,Cash
48673,31344,2023-12-26,Cash
48674,31292,2025-04-21,Debit Card
48675,29218,2025-04-30,PayPal
48676,20042,2025-04-15,Debit Card
48677,45538,2024-07-04,Credit Card
48678,9396,2025-03-17,Debit Card
48679,25710,2025-06-02,Credit Card
48680,30383,2024-04-22,Cash
48681,37763,2025-06-18,PayPal
48682,46813,2024-07-21,PayPal
48683,8570,2025-04-03,Credit Card
48684,35793,2025-05-30,Credit Card
48685,25885,2024-11-17,Credit Card
48686,11490,2025-04-12,Cash
48687,42086,2025-06-13,Debit Card
48688,8315,2024-09-22,Credit Card
48689,22018,2025-06-17,Cash
48690,39558,2024-06-24,UPI
48691,9258,2025-02-03,Debit Card
48692,21333,2024-10-19,Credit Card
48693,11764,2025-04-27,PayPal
48694,29866,2025-05-08,PayPal
48695,30079,2025-03-21,PayPal
48696,32315,2025-05-28,Debit Card
48697,36075,2024-06-06,Debit Card
48698,5541,2023-12-10,Debit Card
48699,6864,2025-02-25,Cash
48700,11762,2024-05-12,PayPal
48701,7727,2025-04-15,UPI
48702,6368,2023-12-17,UPI
48703,33442,2025-06-18,UPI
48704,38836,2025-03-02,Credit Card
48705,33627,2024-04-19,Cash
48706,37704,2025-04-21,Debit Card
48707,7918,2024-03-21,Cash
48708,42612,2025-02-10,Credit Card
48709,34810,2025-04-13,UPI
48710,40354,2025-03-28,UPI
48711,44368,2024-11-22,UPI
48712,44835,2025-01-06,Cash
48713,21167,2024-11-05,UPI
48714,1721,2025-05-20,PayPal
48715,23329,2024-11-30,Cash
48716,25492,2025-03-24,UPI
48717,35129,2025-03-16,Credit Card
48718,11112,2025-04-16,Cash
48719,690,2025-04-20,Credit Card
48720,29035,2025-04-21,UPI
48721,7316,2025-05-14,UPI
48722,3433,2025-02-17,Cash
48723,7878,2025-04-03,PayPal
48724,40614,2024-12-01,UPI
48725,45047,2025-06-05,PayPal
48726,31987,2023-10-25,UPI
48727,12865,2024-11-08,UPI
48728,21861,2025-02-06,Cash
48729,21646,2024-05-08,Debit Card
48730,45486,2023-07-22,Credit Card
48731,16185,2025-03-17,Debit Card
48732,24431,2024-09-16,Credit Card
48733,10723,2024-06-30,Cash
48734,3044,2025-01-31,UPI
48735,33331,2025-03-29,Credit Card
48736,9031,2025-06-20,Cash
48737,35898,2025-03-22,Debit Card
48738,33833,2025-05-01,PayPal
48739,21645,2024-11-08,Cash
48740,15758,2024-08-28,Debit Card
48741,5196,2025-01-21,Credit Card
48742,21650,2025-04-01,Debit Card
48743,41234,2025-01-18,Cash
48744,44360,2025-05-13,Credit Card
48745,18569,2025-04-23,Credit Card
48746,6890,2025-05-24,Cash
48747,32281,2024-07-29,Debit Card
48748,24248,2024-09-08,Debit Card
48749,44815,2025-05-27,Debit Card
48750,27837,2024-04-09,Debit Card
48751,28858,2025-05-23,Debit Card
48752,29505,2025-04-28,Cash
48753,33417,2024-09-18,UPI
48754,39003,2025-02-16,Debit Card
48755,27030,2025-03-26,PayPal
48756,21906,2025-06-16,Debit Card
48757,44638,2024-12-05,Credit Card
48758,43846,2025-06-14,UPI
48759,33321,2024-12-13,Debit Card
48760,32485,2024-05-24,Debit Card
48761,33571,2025-06-03,UPI
48762,9739,2025-05-27,Cash
48763,3589,2023-09-20,Cash
48764,12225,2024-07-09,UPI
48765,5412,2024-11-21,Credit Card
48766,24787,2025-02-12,Credit Card
48767,45804,2025-03-30,Credit Card
48768,7985,2025-06-16,UPI
48769,3778,2024-03-27,Debit Card
48770,47992,2025-01-11,PayPal
48771,44479,2025-06-19,Credit Card
48772,15562,2024-08-09,Debit Card
48773,2423,2024-10-11,PayPal
48774,550,2025-04-05,Debit Card
48775,28232,2024-09-01,Credit Card
48776,15689,2024-11-29,UPI
48777,36655,2024-10-07,Cash
48778,18252,2024-09-27,UPI
48779,14912,2024-08-14,Debit Card
48780,4783,2025-06-09,Debit Card
48781,11248,2024-07-13,Credit Card
48782,38675,2025-05-31,Credit Card
48783,2726,2025-05-27,Debit Card
48784,4048,2025-01-15,Credit Card
48785,4276,2024-12-10,PayPal
48786,21553,2024-07-23,Credit Card
48787,27911,2024-12-02,Debit Card
48788,29881,2024-03-26,Debit Card
48789,37831,2024-03-22,UPI
48790,19904,2025-04-12,UPI
48791,10674,2024-11-03,UPI
48792,44786,2025-06-13,Debit Card
48793,31041,2024-12-07,Debit Card
48794,16898,2024-10-03,UPI
48795,7465,2023-11-27,Debit Card
48796,4712,2024-11-30,UPI
48797,21813,2023-10-19,Debit Card
48798,11232,2024-09-13,UPI
48799,9323,2024-09-13,Credit Card
48800,10241,2024-05-25,Debit Card
48801,16065,2023-12-19,Credit Card
48802,41943,2023-11-17,UPI
48803,198,2024-11-16,UPI
48804,630,2024-08-18,Credit Card
48805,40903,2025-06-20,Debit Card
48806,9772,2025-03-06,Credit Card
48807,23658,2025-03-19,Credit Card
48808,49023,2024-10-08,PayPal
48809,37166,2025-04-18,Cash
48810,46387,2025-01-12,Debit Card
48811,26536,2025-05-03,Cash
48812,47867,2024-12-01,Credit Card
48813,22829,2025-02-28,PayPal
48814,44556,2025-06-18,PayPal
48815,35054,2024-06-25,Cash
48816,25516,2025-02-20,UPI
48817,32440,2025-03-21,PayPal
48818,42553,2023-10-20,PayPal
48819,47891,2024-12-17,Credit Card
48820,2293,2025-05-10,PayPal
48821,18748,2025-03-04,Debit Card
48822,9139,2025-05-12,Cash
48823,15786,2025-05-18,PayPal
48824,18934,2025-05-08,Cash
48825,1386,2024-10-31,Credit Card
48826,18008,2025-05-07,Cash
48827,46200,2025-04-10,Debit Card
48828,45276,2024-10-01,PayPal
48829,9814,2024-05-02,Cash
48830,44481,2023-11-11,PayPal
48831,18795,2024-01-01,Cash
48832,11597,2025-05-15,PayPal
48833,17470,2025-01-26,UPI
48834,41161,2025-06-20,PayPal
48835,16406,2024-09-18,UPI
48836,49191,2025-06-05,PayPal
48837,20321,2025-04-27,UPI
48838,13128,2025-05-29,Cash
48839,20352,2024-10-29,PayPal
48840,24833,2024-11-29,Credit Card
48841,49660,2025-05-17,Credit Card
48842,2583,2025-05-16,Credit Card
48843,25397,2025-05-12,Debit Card
48844,23289,2025-05-29,Debit Card
48845,37400,2024-06-06,Credit Card
48846,35867,2024-11-04,Debit Card
48847,40343,2025-01-21,UPI
48848,13931,2024-09-26,UPI
48849,26303,2025-06-15,UPI
48850,20992,2024-12-16,PayPal
48851,16136,2024-09-28,PayPal
48852,45012,2025-06-03,UPI
48853,44321,2024-05-27,Credit Card
48854,10224,2024-04-04,PayPal
48855,4069,2025-05-16,UPI
48856,20340,2025-03-09,Debit Card
48857,28540,2024-10-27,Debit Card
48858,45730,2023-11-21,Credit Card
48859,29418,2025-01-13,PayPal
48860,49699,2024-06-01,Debit Card
48861,9615,2025-02-07,Debit Card
48862,24540,2025-06-19,Credit Card
48863,33973,2025-02-23,Debit Card
48864,24231,2024-12-17,Credit Card
48865,48675,2025-05-30,PayPal
48866,42754,2025-06-20,PayPal
48867,44792,2024-10-28,Credit Card
48868,33153,2025-05-03,Credit Card
48869,20264,2025-05-23,Cash
48870,7554,2024-09-14,PayPal
48871,24768,2024-03-31,Debit Card
48872,49813,2025-05-17,PayPal
48873,29604,2025-03-20,Debit Card
48874,12238,2025-06-09,UPI
48875,10758,2024-09-16,Credit Card
48876,1164,2024-10-14,UPI
48877,27255,2025-06-15,Credit Card
48878,30778,2025-04-27,Credit Card
48879,4847,2025-05-04,Credit Card
48880,45132,2024-11-22,PayPal
48881,44055,2024-09-10,PayPal
48882,49175,2024-12-14,UPI
48883,48082,2025-05-17,UPI
48884,10123,2025-01-31,Credit Card
48885,3166,2025-06-12,Debit Card
48886,37878,2024-11-28,UPI
48887,41907,2025-02-03,PayPal
48888,28179,2024-10-25,Debit Card
48889,36821,2025-01-25,Debit Card
48890,20036,2025-04-27,UPI
